"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","Natureza Jurídica","CNAE 2.0 Subclasse","Tamanho Estabelecimento","Tipo Estab","Tipo Estab_1","UF","IBGE Subsetor","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE"
"1","32507",1,0,0,0,1,353200,2135,"3250707","04","01","Cnpj",35,"09",13260000,15,15,0,3532009,"SP","Macro Metropolitana Paulista","Bragança Paulista","Morungaba","-22.8811","-46.7896"
"2","32507",1,0,0,0,1,354780,2062,"3250706","04","01","Cnpj",35,"09",9130410,11,11,0,3547809,"SP","Metropolitana de São Paulo","São Paulo","Santo André","-23.6737","-46.5432"
"3","32507",1,0,0,0,1,354780,2062,"3250706","03","01","Cnpj",35,"09",9190110,9,9,0,3547809,"SP","Metropolitana de São Paulo","São Paulo","Santo André","-23.6737","-46.5432"
"4","32507",1,0,0,0,0,355030,2135,"3250706","03","01","Cnpj",35,"09",2037021,9,9,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"5","32507",1,0,0,0,1,353650,2062,"3250707","02","01","Cnpj",35,"09",13140194,2,2,0,3536505,"SP","Campinas","Campinas","Paulínia","-22.7542","-47.1488"
"6","32507",1,0,0,0,1,351880,2062,"3250706","02","01","Cnpj",35,"09",7090000,3,3,0,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333"
"7","32507",1,0,0,0,1,352590,2062,"3250706","04","01","Cnpj",35,"09",13201004,12,12,0,3525904,"SP","Macro Metropolitana Paulista","Jundiaí","Jundiaí","-23.1852","-46.8974"
"8","32507",1,0,0,0,1,355250,2062,"3250706","03","01","Cnpj",35,"09",8683000,6,6,0,3552502,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Suzano","-23.5448","-46.3112"
"9","32507",1,0,0,0,1,351907,2062,"3250706","03","01","Cnpj",35,"09",13185230,6,6,0,3519071,"SP","Campinas","Campinas","Hortolândia","-22.8529","-47.2143"
"10","32507",1,0,0,0,0,350710,2305,"3250705","01","01","Cnpj",35,"10",12955000,0,0,0,3507100,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bom Jesus dos Perdões","-23.1356","-46.4675"
"11","31047",1,0,0,0,1,354890,2062,"3104700","02","01","Cnpj",35,"07",13563673,2,2,0,3548906,"SP","Araraquara","São Carlos","São Carlos","-22.0174","-47.886"
"12","32507",1,0,0,0,1,353870,2062,"3250706","02","01","Cnpj",35,"09",13405192,3,3,0,3538709,"SP","Piracicaba","Piracicaba","Piracicaba","-22.7338","-47.6476"
"13","32507",1,0,0,0,1,355030,2135,"3250706","03","01","Cnpj",35,"09",4674090,5,5,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"14","32507",1,0,0,0,1,353060,2135,"3250706","02","01","Cnpj",35,"09",8740090,2,2,0,3530607,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Mogi das Cruzes","-23.5208","-46.1854"
"15","32507",1,0,0,0,1,353930,2062,"3250706","03","01","Cnpj",35,"09",13633037,6,6,0,3539301,"SP","Campinas","Pirassununga","Pirassununga","-21.996","-47.4257"
"16","32507",1,0,0,0,1,350520,2135,"3250706","03","01","Cnpj",35,"09",17250000,5,5,0,3505203,"SP","Bauru","Jaú","Bariri","-22.073","-48.7438"
"17","32507",1,0,0,0,1,350760,2305,"3250705","04","01","Cnpj",35,"10",12908125,14,14,0,3507605,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bragança Paulista","-22.9527","-46.5419"
"18","32507",1,0,0,0,0,353870,2305,"3250706","02","01","Cnpj",35,"09",13419055,1,1,0,3538709,"SP","Piracicaba","Piracicaba","Piracicaba","-22.7338","-47.6476"
"19","32507",1,0,0,0,1,354880,2062,"3250703","02","01","Cnpj",35,"09",9571020,1,1,0,3548807,"SP","Metropolitana de São Paulo","São Paulo","São Caetano do Sul","-23.6229","-46.5548"
"20","32507",1,0,0,0,1,355030,2135,"3250703","03","01","Cnpj",35,"09",3560000,5,5,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"21","32507",1,0,0,0,0,350160,2305,"3250701","03","01","Cnpj",35,"09",13474772,7,7,0,3501608,"SP","Campinas","Campinas","Americana","-22.7374","-47.3331"
"22","32507",1,0,0,0,1,355030,2135,"3250706","03","01","Cnpj",35,"09",2073060,6,6,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"23","32507",1,0,0,0,1,350950,2062,"3250706","02","01","Cnpj",35,"09",13020400,2,2,0,3509502,"SP","Campinas","Campinas","Campinas","-22.9053","-47.0659"
"24","32507",1,0,0,0,0,354850,2062,"3250706","02","01","Cnpj",35,"09",11075330,3,3,0,3548500,"SP","Metropolitana de São Paulo","Santos","Santos","-23.9535","-46.335"
"25","32507",1,0,0,0,1,354980,2062,"3250706","02","01","Cnpj",35,"09",15092070,3,3,0,3549805,"SP","São José do Rio Preto","São José do Rio Preto","São José do Rio Preto","-20.8113","-49.3758"
"26","32507",1,0,0,0,1,354340,2062,"3250706","03","01","Cnpj",35,"09",14020250,9,9,0,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099"
"27","32507",1,0,0,0,1,354660,2062,"3250706","02","01","Cnpj",35,"09",15775000,3,3,0,3546603,"SP","São José do Rio Preto","Jales","Santa Fé do Sul","-20.2083","-50.932"
"28","32507",1,0,0,0,0,354780,2062,"3250706","04","01","Cnpj",35,"09",9041040,24,24,0,3547809,"SP","Metropolitana de São Paulo","São Paulo","Santo André","-23.6737","-46.5432"
"29","31047",1,0,0,0,1,355030,2305,"3104700","03","01","Cnpj",35,"07",5110000,7,7,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"30","32507",1,0,0,0,1,353870,2062,"3250707","02","01","Cnpj",35,"09",13408026,3,3,0,3538709,"SP","Piracicaba","Piracicaba","Piracicaba","-22.7338","-47.6476"
"31","32507",1,0,0,0,1,351300,2305,"3250705","03","01","Cnpj",35,"10",6705150,5,5,0,3513009,"SP","Metropolitana de São Paulo","Itapecerica da Serra","Cotia","-23.6022","-46.919"
"32","32507",1,0,0,0,1,350280,2062,"3250706","03","01","Cnpj",35,"09",16015010,7,7,0,3502804,"SP","Araçatuba","Araçatuba","Araçatuba","-21.2076","-50.4401"
"33","32507",1,0,0,0,1,354880,2305,"3250705","04","01","Cnpj",35,"10",9580270,14,14,0,3548807,"SP","Metropolitana de São Paulo","São Paulo","São Caetano do Sul","-23.6229","-46.5548"
"34","32507",1,0,0,0,1,352050,2062,"3250706","02","01","Cnpj",35,"09",13335230,3,3,0,3520509,"SP","Campinas","Campinas","Indaiatuba","-23.0816","-47.2101"
"35","32507",1,0,0,0,1,355400,2135,"3250706","03","01","Cnpj",35,"09",18271550,5,5,0,3554003,"SP","Itapetininga","Tatuí","Tatuí","-23.3487","-47.8461"
"36","32507",1,0,0,0,0,350950,2135,"3250701","01","01","Cnpj",35,"09",13045630,0,0,0,3509502,"SP","Campinas","Campinas","Campinas","-22.9053","-47.0659"
"37","32507",1,0,0,0,1,355080,2135,"3250706","02","01","Cnpj",35,"09",13790000,1,1,0,3550803,"SP","Campinas","São João da Boa Vista","São Sebastião da Grama","-21.7041","-46.8208"
"38","32507",1,0,0,0,1,353340,2062,"3250706","03","01","Cnpj",35,"09",13385074,7,7,0,3533403,"SP","Campinas","Campinas","Nova Odessa","-22.7832","-47.2941"
"39","32507",1,0,0,0,1,355030,2062,"3250703","01","01","Cnpj",35,"09",4368050,0,0,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"40","32507",1,0,0,0,1,354780,2062,"3250706","02","01","Cnpj",35,"09",9020030,2,2,0,3547809,"SP","Metropolitana de São Paulo","São Paulo","Santo André","-23.6737","-46.5432"
"41","32507",1,0,0,0,1,350320,2062,"3250706","02","01","Cnpj",35,"09",14802145,1,1,0,3503208,"SP","Araraquara","Araraquara","Araraquara","-21.7845","-48.178"
"42","32507",1,0,0,0,1,355220,2062,"3250706","02","01","Cnpj",35,"09",18061060,2,2,0,3552205,"SP","Macro Metropolitana Paulista","Sorocaba","Sorocaba","-23.4969","-47.4451"
"43","32507",1,0,0,0,1,350550,2062,"3250706","02","01","Cnpj",35,"09",14780110,1,1,0,3505500,"SP","Ribeirão Preto","Barretos","Barretos","-20.5531","-48.5698"
"44","31047",1,0,0,0,1,354340,2135,"3104700","01","01","Cnpj",35,"07",14050030,0,0,0,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099"
"45","32507",1,0,0,0,1,355170,2062,"3250705","05","01","Cnpj",35,"10",14161170,20,20,0,3551702,"SP","Ribeirão Preto","Ribeirão Preto","Sertãozinho","-21.1316","-47.9875"
"46","32507",1,0,0,0,1,355030,2305,"3250706","02","01","Cnpj",35,"09",5042020,1,1,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"47","32507",1,0,0,0,1,354850,2305,"3250706","03","01","Cnpj",35,"09",11040240,5,5,0,3548500,"SP","Metropolitana de São Paulo","Santos","Santos","-23.9535","-46.335"
"48","32507",1,0,0,0,1,355030,2305,"3250703","04","01","Cnpj",35,"09",3909090,18,18,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"49","32507",1,0,0,0,1,353940,2135,"3250706","02","01","Cnpj",35,"09",99999999,3,3,0,3539400,"SP","Bauru","Bauru","Piratininga","-22.4142","-49.1339"
"50","32507",1,0,0,0,1,354070,2135,"3250706","02","01","Cnpj",35,"09",99999999,1,1,0,3540705,"SP","Campinas","Pirassununga","Porto Ferreira","-21.8498","-47.487"
"51","31047",1,0,0,0,1,351380,2135,"3104700","02","01","Cnpj",35,"07",9920220,1,1,0,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205"
"52","31047",1,0,0,0,1,351570,2062,"3104700","03","01","Cnpj",35,"07",8530200,8,8,0,3515707,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Ferraz de Vasconcelos","-23.5411","-46.371"
"53","32507",1,0,0,0,1,354140,2240,"3250706","02","01","Cnpj",35,"09",19027070,3,3,0,3541406,"SP","Presidente Prudente","Presidente Prudente","Presidente Prudente","-22.1207","-51.3925"
