"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","Natureza Jurídica","CNAE 2.0 Subclasse","Tamanho Estabelecimento","Tipo Estab","Tipo Estab_1","UF","IBGE Subsetor","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE"
"2661","31012",1,0,0,0,1,351590,2062,"3101200","05","01","Cnpj",35,"07",15320000,25,25,0,3515905,"SP","São José do Rio Preto","Auriflama","Floreal","-20.6752","-50.1513"
"2662","31012",1,0,0,0,1,352600,2062,"3101200","04","01","Cnpj",35,"07",17890000,17,17,0,3526001,"SP","Presidente Prudente","Dracena","Junqueirópolis","-21.5103","-51.4342"
"2663","31039",1,0,0,0,1,352100,2305,"3103900","04","01","Cnpj",35,"21",18560000,12,12,0,3521002,"SP","Macro Metropolitana Paulista","Sorocaba","Iperó","-23.3513","-47.6927"
"2664","31012",1,0,0,0,0,353440,2062,"3101200","02","01","Cnpj",35,"07",6278010,4,4,0,3534401,"SP","Metropolitana de São Paulo","Osasco","Osasco","-23.5324","-46.7916"
"2665","31012",1,0,0,0,1,355030,2135,"3101200","02","01","Cnpj",35,"07",8431410,1,1,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2666","31012",1,0,0,0,1,355220,2305,"3101200","03","01","Cnpj",35,"07",18103008,6,6,0,3552205,"SP","Macro Metropolitana Paulista","Sorocaba","Sorocaba","-23.4969","-47.4451"
"2667","31012",1,0,0,0,1,350410,2135,"3101200","02","01","Cnpj",35,"07",12947590,1,1,0,3504107,"SP","Macro Metropolitana Paulista","Bragança Paulista","Atibaia","-23.1171","-46.5563"
"2668","31012",1,0,0,0,0,350160,2305,"3101200","05","01","Cnpj",35,"07",13477590,21,21,0,3501608,"SP","Campinas","Campinas","Americana","-22.7374","-47.3331"
"2669","31012",1,0,0,0,1,355030,2135,"3101200","02","01","Cnpj",35,"07",3575040,2,2,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2670","31012",1,0,0,0,0,355340,2305,"3101200","07","01","Cnpj",35,"07",15170000,200,200,0,3553401,"SP","São José do Rio Preto","São José do Rio Preto","Tanabi","-20.6228","-49.6563"
"2671","31012",1,0,0,0,1,354980,2062,"3101200","03","01","Cnpj",35,"07",15043130,9,9,0,3549805,"SP","São José do Rio Preto","São José do Rio Preto","São José do Rio Preto","-20.8113","-49.3758"
"2672","31012",1,0,0,0,0,355710,2135,"3101200","02","01","Cnpj",35,"07",15503005,2,2,0,3557105,"SP","São José do Rio Preto","Votuporanga","Votuporanga","-20.4237","-49.9781"
"2673","31012",1,0,0,0,1,351907,2062,"3101200","04","01","Cnpj",35,"07",13187041,19,19,0,3519071,"SP","Campinas","Campinas","Hortolândia","-22.8529","-47.2143"
"2674","31039",1,0,0,0,0,350950,2062,"3103900","04","01","Cnpj",35,"21",13082740,12,12,0,3509502,"SP","Campinas","Campinas","Campinas","-22.9053","-47.0659"
"2675","31012",1,0,0,0,1,355030,2135,"3101200","03","01","Cnpj",35,"07",3964030,5,5,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
