"","CO_MUNICIPIO","NOME_MUNICIPIO.x","QTD"
"81",3507159,"Bom Sucesso de Itararé",1
"82",3507209,"Borá",0
"83",3507308,"Boracéia",4
"84",3507407,"Borborema",8
"85",3507456,"Borebi",1
"86",3507506,"Botucatu",110
"87",3507605,"Bragança Paulista",130
"88",3507704,"Braúna",8
"89",3507753,"Brejo Alegre",0
"90",3507803,"Brodowski",22
"91",3507902,"Brotas",12
"92",3508009,"Buri",7
"93",3508108,"Buritama",9
"94",3508207,"Buritizal",0
"95",3508306,"Cabrália Paulista",1
"96",3508405,"Cabreúva",21
"97",3508504,"Caçapava",61
"98",3508603,"Cachoeira Paulista",10
"99",3508702,"Caconde",9
"100",3508801,"Cafelândia",21
"101",3508900,"Caiabu",2
"102",3509007,"Caieiras",46
"103",3509106,"Caiuá",4
"104",3509205,"Cajamar",59
"105",3509254,"Cajati",7
"106",3509304,"Cajobi",0
"107",3509403,"Cajuru",12
"108",3509452,"Campina do Monte Alegre",5
"109",3509502,"Campinas",963
"110",3509601,"Campo Limpo Paulista",26
"111",3509700,"Campos do Jordão",25
"112",3509809,"Campos Novos Paulista",2
"113",3509908,"Cananéia",2
"114",3509957,"Canas",0
"115",3510005,"Cândido Mota",14
"116",3510104,"Cândido Rodrigues",1
"117",3510153,"Canitar",1
"118",3510203,"Capão Bonito",17
"119",3510302,"Capela do Alto",6
"120",3510401,"Capivari",50
"121",3510500,"Caraguatatuba",44
"122",3510609,"Carapicuíba",107
"123",3510708,"Cardoso",12
"124",3510807,"Casa Branca",11
"125",3510906,"Cássia dos Coqueiros",1
"126",3511003,"Castilho",8
"127",3511102,"Catanduva",143
"128",3511201,"Catiguá",4
"129",3511300,"Cedral",13
"130",3511409,"Cerqueira César",7
"131",3511508,"Cerquilho",52
"132",3511607,"Cesário Lange",6
"133",3511706,"Charqueada",6
"134",3557204,"Chavantes",7
"135",3511904,"Clementina",5
"136",3512001,"Colina",13
"137",3512100,"Colômbia",2
"138",3512209,"Conchal",6
"139",3512308,"Conchas",13
"140",3512407,"Cordeirópolis",14
"141",3512506,"Coroados",14
"142",3512605,"Coronel Macedo",1
"143",3512704,"Corumbataí",3
"144",3512803,"Cosmópolis",33
"145",3512902,"Cosmorama",31
"146",3513009,"Cotia",131
"147",3513108,"Cravinhos",48
"148",3513207,"Cristais Paulista",7
"149",3513306,"Cruzália",1
"150",3513405,"Cruzeiro",44
"151",3513504,"Cubatão",30
"152",3513603,"Cunha",5
"153",3513702,"Descalvado",24
"154",3513801,"Diadema",214
"155",3513850,"Dirce Reis",0
"156",3513900,"Divinolândia",6
"157",3514007,"Dobrada",2
"158",3514106,"Dois Córregos",35
"159",3514205,"Dolcinópolis",0
"160",3514304,"Dourado",9
"161",3514403,"Dracena",52
"162",3514502,"Duartina",6
"163",3514601,"Dumont",2
"164",3514700,"Echaporã",5
"165",3514809,"Eldorado",1
"166",3514908,"Elias Fausto",6
"167",3514924,"Elisiário",1
"168",3514957,"Embaúba",0
"169",3515004,"Embu das Artes",83
"170",3515103,"Embu-Guaçu",19
"171",3515129,"Emilianópolis",1
"172",3515152,"Engenheiro Coelho",3
"173",3515186,"Espírito Santo do Pinhal",36
"174",3515194,"Espírito Santo do Turvo",1
"175",3557303,"Estiva Gerbi",3
"176",3515301,"Estrela do Norte",1
"177",3515202,"Estrela d'Oeste",4
"178",3515350,"Euclides da Cunha Paulista",4
"179",3515400,"Fartura",9
"180",3515608,"Fernando Prestes",2
"181",3515509,"Fernandópolis",56
"182",3515657,"Fernão",0
"183",3515707,"Ferraz de Vasconcelos",61
"184",3515806,"Flora Rica",0
"185",3515905,"Floreal",0
"186",3516002,"Flórida Paulista",4
"187",3516101,"Florínea",1
"188",3516200,"Franca",3321
"189",3516309,"Francisco Morato",28
"190",3516408,"Franco da Rocha",58
"191",3516507,"Gabriel Monteiro",2
"192",3516606,"Gália",3
"193",3516705,"Garça",22
"194",3516804,"Gastão Vidigal",1
"195",3516853,"Gavião Peixoto",1
"196",3516903,"General Salgado",5
"197",3517000,"Getulina",1
"198",3517109,"Glicério",10
"199",3517208,"Guaiçara",5
"200",3517307,"Guaimbê",4
"201",3517406,"Guaíra",22
"202",3517505,"Guapiaçu",5
"203",3517604,"Guapiara",7
"204",3517703,"Guará",10
"205",3517802,"Guaraçaí",2
"206",3517901,"Guaraci",2
"207",3518008,"Guarani d'Oeste",0
"208",3518107,"Guarantã",3
"209",3518206,"Guararapes",25
"210",3518305,"Guararema",16
"211",3518404,"Guaratinguetá",77
"212",3518503,"Guareí",1
"213",3518602,"Guariba",29
"214",3518701,"Guarujá",104
"215",3518800,"Guarulhos",622
"216",3518859,"Guatapará",1
"217",3518909,"Guzolândia",1
"218",3519006,"Herculândia",1
"219",3519055,"Holambra",12
"220",3519071,"Hortolândia",90
"221",3519105,"Iacanga",18
"222",3519204,"Iacri",5
"223",3519253,"Iaras",1
"224",3519303,"Ibaté",10
"225",3519402,"Ibirá",6
"226",3519501,"Ibirarema",0
"227",3519600,"Ibitinga",58
"228",3519709,"Ibiúna",33
"229",3519808,"Icém",6
"230",3519907,"Iepê",5
"231",3520004,"Igaraçu do Tietê",15
"232",3520103,"Igarapava",18
"233",3520202,"Igaratá",0
"234",3520301,"Iguape",9
"235",3520426,"Ilha Comprida",5
"236",3520442,"Ilha Solteira",20
"237",3520400,"Ilhabela",8
"238",3520509,"Indaiatuba",198
"239",3520608,"Indiana",3
"240",3520707,"Indiaporã",2
"241",3520806,"Inúbia Paulista",1
"242",3520905,"Ipaussu",21
"243",3521002,"Iperó",8
"244",3521101,"Ipeúna",4
"245",3521150,"Ipiguá",5
"246",3521200,"Iporanga",1
"247",3521309,"Ipuã",3
"248",3521408,"Iracemápolis",14
"249",3521507,"Irapuã",2
"250",3521606,"Irapuru",4
"251",3521705,"Itaberá",4
"252",3521804,"Itaí",9
"253",3521903,"Itajobi",12
"254",3522000,"Itaju",5
"255",3522109,"Itanhaém",28
"256",3522158,"Itaoca",0
"257",3522208,"Itapecerica da Serra",40
"258",3522307,"Itapetininga",69
"259",3522406,"Itapeva",63
"260",3522505,"Itapevi",59
"261",3522604,"Itapira",51
"262",3522653,"Itapirapuã Paulista",0
"263",3522703,"Itápolis",31
"264",3522802,"Itaporanga",5
"265",3522901,"Itapuí",11
"266",3523008,"Itapura",0
"267",3523107,"Itaquaquecetuba",78
"268",3523206,"Itararé",22
"269",3523305,"Itariri",3
"270",3523404,"Itatiba",85
"271",3523503,"Itatinga",5
"272",3523602,"Itirapina",1
"273",3523701,"Itirapuã",8
"274",3523800,"Itobi",1
"275",3523909,"Itu",122
"276",3524006,"Itupeva",59
"277",3524105,"Ituverava",28
"278",3524204,"Jaborandi",1
"279",3524303,"Jaboticabal",58
"280",3524402,"Jacareí",135
"281",3524501,"Jaci",6
"282",3524600,"Jacupiranga",2
"283",3524709,"Jaguariúna",39
"284",3524808,"Jales",48
"285",3524907,"Jambeiro",0
"286",3525003,"Jandira",38
"287",3525102,"Jardinópolis",31
"288",3525201,"Jarinu",19
"289",3525300,"Jaú",965
"290",3525409,"Jeriquara",4
"291",3525508,"Joanópolis",7
"292",3525607,"João Ramalho",0
"293",3525706,"José Bonifácio",64
"294",3525805,"Júlio Mesquita",4
"295",3525854,"Jumirim",0
"296",3525904,"Jundiaí",375
"297",3526001,"Junqueirópolis",12
"298",3526100,"Juquiá",4
"299",3526209,"Juquitiba",5
"300",3526308,"Lagoinha",1
"301",3526407,"Laranjal Paulista",8
"302",3526506,"Lavínia",1
"303",3526605,"Lavrinhas",0
"304",3526704,"Leme",60
"305",3526803,"Lençóis Paulista",43
"306",3526902,"Limeira",258
"307",3527009,"Lindóia",3
"308",3527108,"Lins",69
"309",3527207,"Lorena",48
"310",3527256,"Lourdes",1
"311",3527306,"Louveira",51
"312",3527405,"Lucélia",16
"313",3527504,"Lucianópolis",1
"314",3527603,"Luís Antônio",7
"315",3527702,"Luiziânia",3
"316",3527801,"Lupércio",0
"317",3527900,"Lutécia",1
"318",3528007,"Macatuba",10
"319",3528106,"Macaubal",6
"320",3528205,"Macedônia",1
"321",3528304,"Magda",1
"322",3528403,"Mairinque",24
"323",3528502,"Mairiporã",68
"324",3528601,"Manduri",12
"325",3528700,"Marabá Paulista",0
"326",3528809,"Maracaí",6
"327",3528858,"Marapoama",4
"328",3528908,"Mariápolis",0
"329",3529005,"Marília",232
"330",3529104,"Marinópolis",1
"331",3529203,"Martinópolis",18
"332",3529302,"Matão",78
"333",3529401,"Mauá",130
"334",3529500,"Mendonça",3
"335",3529609,"Meridiano",0
"336",3529658,"Mesópolis",0
"337",3529708,"Miguelópolis",4
"338",3529807,"Mineiros do Tietê",24
"339",3530003,"Mira Estrela",1
"340",3529906,"Miracatu",2
"341",3530102,"Mirandópolis",10
"342",3530201,"Mirante do Paranapanema",4
"343",3530300,"Mirassol",49
"344",3530409,"Mirassolândia",4
"345",3530508,"Mococa",63
"346",3530607,"Mogi das Cruzes",223
"347",3530706,"Mogi Guaçu",101
"348",3530805,"Mogi Mirim",65
"349",3530904,"Mombuca",4
"350",3531001,"Monções",0
"351",3531100,"Mongaguá",20
"352",3531209,"Monte Alegre do Sul",9
"353",3531308,"Monte Alto",26
"354",3531407,"Monte Aprazível",12
"355",3531506,"Monte Azul Paulista",19
"356",3531605,"Monte Castelo",4
"357",3531803,"Monte Mor",23
"358",3531704,"Monteiro Lobato",2
"359",3531902,"Morro Agudo",12
"360",3532009,"Morungaba",8
"361",3532058,"Motuca",3
"362",3532108,"Murutinga do Sul",3
"363",3532157,"Nantes",0
"364",3532207,"Narandiba",4
"365",3532306,"Natividade da Serra",3
"366",3532405,"Nazaré Paulista",6
"367",3532504,"Neves Paulista",7
"368",3532603,"Nhandeara",7
"369",3532702,"Nipoã",0
"370",3532801,"Nova Aliança",2
"371",3532827,"Nova Campina",2
"372",3532843,"Nova Canaã Paulista",0
"373",3532868,"Nova Castilho",0
"374",3532900,"Nova Europa",2
"375",3533007,"Nova Granada",6
"376",3533106,"Nova Guataporanga",0
"377",3533205,"Nova Independência",0
"378",3533304,"Nova Luzitânia",1
"379",3533403,"Nova Odessa",59
"380",3533254,"Novais",3
"381",3533502,"Novo Horizonte",33
"382",3533601,"Nuporanga",10
"383",3533700,"Ocauçu",1
"384",3533809,"Óleo",1
"385",3533908,"Olímpia",48
"386",3534005,"Onda Verde",1
"387",3534104,"Oriente",2
"388",3534203,"Orindiúva",0
"389",3534302,"Orlândia",33
"390",3534401,"Osasco",330
"391",3534500,"Oscar Bressane",2
"392",3534609,"Osvaldo Cruz",33
"393",3534708,"Ourinhos",71
"394",3534807,"Ouro Verde",1
"395",3534757,"Ouroeste",6
"396",3534906,"Pacaembu",9
"397",3535002,"Palestina",5
"398",3535101,"Palmares Paulista",1
"399",3535200,"Palmeira d'Oeste",5
"400",3535309,"Palmital",21
"401",3535408,"Panorama",10
"402",3535507,"Paraguaçu Paulista",22
"403",3535606,"Paraibuna",7
"404",3535705,"Paraíso",5
"405",3535804,"Paranapanema",7
"406",3535903,"Paranapuã",3
"407",3536000,"Parapuã",4
"408",3536109,"Pardinho",2
"409",3536208,"Pariquera-Açu",6
"410",3536257,"Parisi",1
"411",3536307,"Patrocínio Paulista",3
"412",3536406,"Paulicéia",1
"413",3536505,"Paulínia",56
"414",3536570,"Paulistânia",0
"415",3536604,"Paulo de Faria",1
"416",3536703,"Pederneiras",28
"417",3536802,"Pedra Bela",3
"418",3536901,"Pedranópolis",0
"419",3537008,"Pedregulho",28
"420",3537107,"Pedreira",86
"421",3537156,"Pedrinhas Paulista",2
"422",3537206,"Pedro de Toledo",0
"423",3537305,"Penápolis",85
"424",3537404,"Pereira Barreto",25
"425",3537503,"Pereiras",5
"426",3537602,"Peruíbe",29
"427",3537701,"Piacatu",8
"428",3537800,"Piedade",38
"429",3537909,"Pilar do Sul",10
"430",3538006,"Pindamonhangaba",98
"431",3538105,"Pindorama",14
"432",3538204,"Pinhalzinho",7
"433",3538303,"Piquerobi",0
"434",3538501,"Piquete",3
"435",3538600,"Piracaia",39
"436",3538709,"Piracicaba",392
"437",3538808,"Piraju",21
"438",3538907,"Pirajuí",14
"439",3539004,"Pirangi",5
"440",3539103,"Pirapora do Bom Jesus",3
"441",3539202,"Pirapozinho",20
"442",3539301,"Pirassununga",38
"443",3539400,"Piratininga",12
"444",3539509,"Pitangueiras",8
"445",3539608,"Planalto",1
"446",3539707,"Platina",2
"447",3539806,"Poá",60
"448",3539905,"Poloni",4
"449",3540002,"Pompéia",15
"450",3540101,"Pongaí",6
"451",3540200,"Pontal",15
"452",3540259,"Pontalinda",2
"453",3540309,"Pontes Gestal",1
"454",3540408,"Populina",1
"455",3540507,"Porangaba",1
"456",3540606,"Porto Feliz",24
"457",3540705,"Porto Ferreira",48
"458",3540754,"Potim",7
"459",3540804,"Potirendaba",8
"460",3540853,"Pracinha",0
"461",3540903,"Pradópolis",13
"462",3541000,"Praia Grande",84
"463",3541059,"Pratânia",2
"464",3541109,"Presidente Alves",2
"465",3541208,"Presidente Bernardes",8
"466",3541307,"Presidente Epitácio",23
"467",3541406,"Presidente Prudente",226
"468",3541505,"Presidente Venceslau",23
"469",3541604,"Promissão",17
"470",3541653,"Quadra",0
"471",3541703,"Quatá",5
"472",3541802,"Queiroz",0
"473",3541901,"Queluz",0
"474",3542008,"Quintana",4
"475",3542107,"Rafard",3
"476",3542206,"Rancharia",27
"477",3542305,"Redenção da Serra",3
"478",3542404,"Regente Feijó",8
"479",3542503,"Reginópolis",4
"480",3542602,"Registro",22
"481",3542701,"Restinga",9
"482",3542800,"Ribeira",1
"483",3542909,"Ribeirão Bonito",2
"484",3543006,"Ribeirão Branco",3
"485",3543105,"Ribeirão Corrente",1
"486",3543204,"Ribeirão do Sul",3
"487",3543238,"Ribeirão dos Índios",1
"488",3543253,"Ribeirão Grande",3
"489",3543303,"Ribeirão Pires",40
"490",3543402,"Ribeirão Preto",860
"491",3543600,"Rifaina",2
"492",3543709,"Rincão",6
"493",3543808,"Rinópolis",7
"494",3543907,"Rio Claro",168
"495",3544004,"Rio das Pedras",17
"496",3544103,"Rio Grande da Serra",6
"497",3544202,"Riolândia",4
"498",3543501,"Riversul",4
"499",3544251,"Rosana",5
"500",3544301,"Roseira",4
"501",3544400,"Rubiácea",2
"502",3544509,"Rubinéia",1
"503",3544608,"Sabino",2
"504",3544707,"Sagres",0
"505",3544806,"Sales",7
"506",3544905,"Sales Oliveira",12
"507",3545001,"Salesópolis",2
"508",3545100,"Salmourão",1
"509",3545159,"Saltinho",12
"510",3545209,"Salto",75
"511",3545308,"Salto de Pirapora",18
"512",3545407,"Salto Grande",1
"513",3545506,"Sandovalina",0
"514",3545605,"Santa Adélia",4
"515",3545704,"Santa Albertina",1
"516",3545803,"Santa Bárbara d'Oeste",153
"517",3546009,"Santa Branca",5
"518",3546108,"Santa Clara d'Oeste",0
"519",3546207,"Santa Cruz da Conceição",5
"520",3546256,"Santa Cruz da Esperança",0
"521",3546306,"Santa Cruz das Palmeiras",21
"522",3546405,"Santa Cruz do Rio Pardo",99
"523",3546504,"Santa Ernestina",1
"524",3546603,"Santa Fé do Sul",28
"525",3546702,"Santa Gertrudes",19
"526",3546801,"Santa Isabel",13
"527",3546900,"Santa Lúcia",0
"528",3547007,"Santa Maria da Serra",2
"529",3547106,"Santa Mercedes",1
"530",3547502,"Santa Rita do Passa Quatro",27
"531",3547403,"Santa Rita d'Oeste",0
"532",3547601,"Santa Rosa de Viterbo",23
"533",3547650,"Santa Salete",0
"534",3547205,"Santana da Ponte Pensa",0
"535",3547304,"Santana de Parnaíba",176
"536",3547700,"Santo Anastácio",11
"537",3547809,"Santo André",547
"538",3547908,"Santo Antônio da Alegria",6
"539",3548005,"Santo Antônio de Posse",18
"540",3548054,"Santo Antônio do Aracanguá",8
"541",3548104,"Santo Antônio do Jardim",42
"542",3548203,"Santo Antônio do Pinhal",4
"543",3548302,"Santo Expedito",0
"544",3548401,"Santópolis do Aguapeí",4
"545",3548500,"Santos",357
"546",3548609,"São Bento do Sapucaí",6
"547",3548708,"São Bernardo do Campo",592
"548",3548807,"São Caetano do Sul",220
"549",3548906,"São Carlos",265
"550",3549003,"São Francisco",0
"551",3549102,"São João da Boa Vista",76
"552",3549201,"São João das Duas Pontes",0
"553",3549250,"São João de Iracema",0
"554",3549300,"São João do Pau d'Alho",1
"555",3549409,"São Joaquim da Barra",50
"556",3549508,"São José da Bela Vista",4
"557",3549607,"São José do Barreiro",0
"558",3549706,"São José do Rio Pardo",49
"559",3549805,"São José do Rio Preto",555
"560",3549904,"São José dos Campos",439
"561",3549953,"São Lourenço da Serra",6
"562",3550001,"São Luiz do Paraitinga",0
"563",3550100,"São Manuel",23
"564",3550209,"São Miguel Arcanjo",7
"565",3550308,"São Paulo",10514
"566",3550407,"São Pedro",17
"567",3550506,"São Pedro do Turvo",4
"568",3550605,"São Roque",73
"569",3550704,"São Sebastião",23
"570",3550803,"São Sebastião da Grama",8
"571",3550902,"São Simão",10
"572",3551009,"São Vicente",90
"573",3551108,"Sarapuí",3
"574",3551207,"Sarutaiá",0
"575",3551306,"Sebastianópolis do Sul",0
"576",3551405,"Serra Azul",0
"577",3551603,"Serra Negra",47
"578",3551504,"Serrana",13
"579",3551702,"Sertãozinho",123
"580",3551801,"Sete Barras",0
"581",3551900,"Severínia",8
"582",3552007,"Silveiras",1
"583",3552106,"Socorro",35
"584",3552205,"Sorocaba",479
"585",3552304,"Sud Mennucci",4
"586",3552403,"Sumaré",133
"587",3552551,"Suzanápolis",0
"588",3552502,"Suzano",143
"589",3552601,"Tabapuã",5
"590",3552700,"Tabatinga",3
"591",3552809,"Taboão da Serra",138
"592",3552908,"Taciba",1
"593",3553005,"Taguaí",4
"594",3553104,"Taiaçu",3
"595",3553203,"Taiúva",1
"596",3553302,"Tambaú",8
"597",3553401,"Tanabi",29
"598",3553500,"Tapiraí",2
"599",3553609,"Tapiratiba",4
"600",3553658,"Taquaral",1
"601",3553708,"Taquaritinga",33
"602",3553807,"Taquarituba",18
"603",3553856,"Taquarivaí",0
"604",3553906,"Tarabai",3
"605",3553955,"Tarumã",5
"606",3554003,"Tatuí",46
"607",3554102,"Taubaté",184
"608",3554201,"Tejupá",0
"609",3554300,"Teodoro Sampaio",15
"610",3554409,"Terra Roxa",3
"611",3554508,"Tietê",58
"612",3554607,"Timburi",0
"613",3554656,"Torre de Pedra",1
"614",3554706,"Torrinha",6
"615",3554755,"Trabiju",0
"616",3554805,"Tremembé",29
"617",3554904,"Três Fronteiras",0
"618",3554953,"Tuiuti",3
"619",3555000,"Tupã",74
"620",3555109,"Tupi Paulista",17
"621",3555208,"Turiúba",0
"622",3555307,"Turmalina",1
"623",3555356,"Ubarana",2
"624",3555406,"Ubatuba",41
"625",3555505,"Ubirajara",4
"626",3555604,"Uchoa",5
"627",3555703,"União Paulista",0
"628",3555802,"Urânia",5
"629",3555901,"Uru",0
"630",3556008,"Urupês",9
"631",3556107,"Valentim Gentil",16
"632",3556206,"Valinhos",154
"633",3556305,"Valparaíso",10
"634",3556354,"Vargem",3
"635",3556404,"Vargem Grande do Sul",12
"636",3556453,"Vargem Grande Paulista",26
"637",3556503,"Várzea Paulista",45
"638",3556602,"Vera Cruz",7
"639",3556701,"Vinhedo",73
"640",3556800,"Viradouro",12
"641",3556909,"Vista Alegre do Alto",4
"642",3556958,"Vitória Brasil",0
"643",3557006,"Votorantim",72
"644",3557105,"Votuporanga",86
"645",3557154,"Zacarias",0
