"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","Natureza Jurídica","CNAE 2.0 Subclasse","Tamanho Estabelecimento","Tipo Estab","Tipo Estab_1","UF","IBGE Subsetor","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE"
"24","31012",1,0,0,0,0,355700,2135,"3101200","02","01","Cnpj",35,"07",18111290,2,2,0,3557006,"SP","Macro Metropolitana Paulista","Sorocaba","Votorantim","-23.5446","-47.4388"
"25","31012",1,0,0,0,0,353890,2062,"3101200","05","01","Cnpj",35,"07",99999999,34,34,0,3538907,"SP","Bauru","Bauru","Pirajuí","-21.999","-49.4608"
"26","20622",1,0,0,0,1,350400,2062,"2062200","05","01","Cnpj",35,"10",19802082,35,35,0,3504008,"SP","Assis","Assis","Assis","-22.66","-50.4183"
"27","20622",1,0,0,0,1,351550,2135,"2062200","02","01","Cnpj",35,"10",99999999,1,1,0,3515509,"SP","São José do Rio Preto","Fernandópolis","Fernandópolis","-20.2806","-50.2471"
"28","31012",1,0,1,0,1,355710,2305,"3101200","04","01","Cnpj",35,"07",15508514,15,15,0,3557105,"SP","São José do Rio Preto","Votuporanga","Votuporanga","-20.4237","-49.9781"
"29","31012",1,0,0,0,1,355030,2062,"3101200","01","01","Cnpj",35,"07",4815090,0,0,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"30","31012",1,0,0,0,1,353080,2062,"3101200","03","01","Cnpj",35,"07",13802009,6,6,0,3530805,"SP","Campinas","Mogi Mirim","Mogi Mirim","-22.4332","-46.9532"
"31","31012",1,0,0,0,1,350780,2305,"3101200","03","01","Cnpj",35,"07",14340000,6,6,0,3507803,"SP","Ribeirão Preto","Ribeirão Preto","Brodowski","-20.9845","-47.6572"
"32","33295",1,0,0,0,1,354980,2135,"3329501","02","01","Cnpj",35,"07",15045395,1,1,0,3549805,"SP","São José do Rio Preto","São José do Rio Preto","São José do Rio Preto","-20.8113","-49.3758"
"33","20622",1,0,0,0,1,351380,2062,"2062200","05","01","Cnpj",35,"10",9961390,27,27,0,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205"
"34","31012",1,0,0,0,1,354340,2135,"3101200","02","01","Cnpj",35,"07",14077200,3,3,0,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099"
"35","31012",1,0,0,0,0,350160,2062,"3101200","02","01","Cnpj",35,"07",13473153,2,2,0,3501608,"SP","Campinas","Campinas","Americana","-22.7374","-47.3331"
"36","33295",1,0,0,0,0,352440,2305,"3329599","02","01","Cnpj",35,"10",12334480,1,1,0,3524402,"SP","Vale do Paraíba Paulista","São José dos Campos","Jacareí","-23.2983","-45.9658"
"37","31012",1,0,0,0,0,350280,2135,"3101200","02","01","Cnpj",35,"07",16056760,2,2,0,3502804,"SP","Araçatuba","Araçatuba","Araçatuba","-21.2076","-50.4401"
"38","33295",1,0,0,0,1,351880,2305,"3329501","03","01","Cnpj",35,"07",7110111,6,6,0,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333"
"39","31012",1,0,0,0,1,353440,2062,"3101200","03","01","Cnpj",35,"07",6220020,8,8,0,3534401,"SP","Metropolitana de São Paulo","Osasco","Osasco","-23.5324","-46.7916"
"40","31012",1,0,0,0,1,355030,2135,"3101200","02","01","Cnpj",35,"07",3371035,3,3,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"41","33295",1,0,0,0,1,350550,2135,"3329501","01","01","Cnpj",35,"07",14781117,0,0,0,3505500,"SP","Ribeirão Preto","Barretos","Barretos","-20.5531","-48.5698"
"42","31012",1,0,0,0,0,354130,2062,"3101200","01","01","Cnpj",35,"07",19470000,0,0,0,3541307,"SP","Presidente Prudente","Presidente Prudente","Presidente Epitácio","-21.7651","-52.1111"
"43","31012",1,0,0,0,1,350075,2062,"3101200","02","01","Cnpj",35,"07",13880000,1,1,0,3500758,"SP","Itapetininga","Itapetininga","Alambari","-23.5503","-47.898"
"44","33295",1,0,0,0,1,350280,2305,"3329501","02","01","Cnpj",35,"07",16072000,1,1,0,3502804,"SP","Araçatuba","Araçatuba","Araçatuba","-21.2076","-50.4401"
"45","31012",1,0,0,0,1,351300,2305,"3101200","05","01","Cnpj",35,"07",6726315,41,41,0,3513009,"SP","Metropolitana de São Paulo","Itapecerica da Serra","Cotia","-23.6022","-46.919"
"46","33295",1,0,1,0,1,355030,2135,"3329501","04","01","Cnpj",35,"07",3480050,10,10,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"47","33295",1,0,0,0,0,355240,2062,"3329501","02","01","Cnpj",35,"07",13179418,3,3,0,3552403,"SP","Campinas","Campinas","Sumaré","-22.8204","-47.2728"
"48","31012",1,0,0,0,1,354850,2135,"3101200","02","01","Cnpj",35,"07",11025240,1,1,0,3548500,"SP","Metropolitana de São Paulo","Santos","Santos","-23.9535","-46.335"
"49","31012",1,0,0,0,0,354340,2062,"3101200","03","01","Cnpj",35,"07",14075020,9,9,0,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099"
"50","31012",1,0,0,0,1,354680,2135,"3101200","01","01","Cnpj",35,"07",7500000,0,0,0,3546801,"SP","Metropolitana de São Paulo","Guarulhos","Santa Isabel","-23.3172","-46.2237"
"51","33295",1,0,0,0,1,352050,2062,"3329501","02","01","Cnpj",35,"07",13344105,3,3,0,3520509,"SP","Campinas","Campinas","Indaiatuba","-23.0816","-47.2101"
"52","31012",1,0,0,0,1,351880,2135,"3101200","02","01","Cnpj",35,"07",7055061,3,3,0,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333"
"53","33295",1,0,0,0,1,351150,2062,"3329599","02","01","Cnpj",35,"10",18520000,3,3,0,3511508,"SP","Itapetininga","Tatuí","Cerquilho","-23.1665","-47.7459"
"54","20622",1,0,0,0,0,355620,2062,"2062200","03","01","Cnpj",35,"10",13279071,8,8,0,3556206,"SP","Campinas","Campinas","Valinhos","-22.9698","-46.9974"
"55","31012",1,0,1,0,1,355710,2062,"3101200","03","01","Cnpj",35,"07",15507005,9,9,0,3557105,"SP","São José do Rio Preto","Votuporanga","Votuporanga","-20.4237","-49.9781"
"56","31012",1,0,0,0,1,355030,2062,"3101200","04","01","Cnpj",35,"07",3662020,11,11,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"57","31012",1,0,0,0,1,355250,2135,"3101200","04","01","Cnpj",35,"07",8615380,13,13,0,3552502,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Suzano","-23.5448","-46.3112"
"58","31012",1,0,0,0,0,350650,2135,"3101200","02","01","Cnpj",35,"07",16200796,2,2,0,3506508,"SP","Araçatuba","Birigui","Birigui","-21.291","-50.3432"
"59","31012",1,0,0,0,1,352450,2305,"3101200","05","01","Cnpj",35,"07",15155000,24,24,0,3524501,"SP","São José do Rio Preto","São José do Rio Preto","Jaci","-20.8805","-49.5797"
"60","33295",1,0,0,0,0,355030,2135,"3329501","02","01","Cnpj",35,"07",8225330,4,4,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"61","33295",1,0,0,0,1,355030,2062,"3329599","02","01","Cnpj",35,"10",3052070,3,3,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"62","20622",1,0,0,0,1,355700,2062,"2062200","03","01","Cnpj",35,"10",18114380,9,9,0,3557006,"SP","Macro Metropolitana Paulista","Sorocaba","Votorantim","-23.5446","-47.4388"
"63","31012",1,0,0,0,1,354670,2135,"3101200","02","01","Cnpj",35,"07",13510000,1,1,0,3546702,"SP","Piracicaba","Limeira","Santa Gertrudes","-22.4572","-47.5272"
"64","31012",1,0,0,0,1,354870,2135,"3101200","02","01","Cnpj",35,"07",9851570,4,4,0,3548708,"SP","Metropolitana de São Paulo","São Paulo","São Bernardo do Campo","-23.6914","-46.5646"
"65","31012",1,0,0,0,0,353070,2062,"3101200","02","01","Cnpj",35,"07",13844084,2,2,0,3530706,"SP","Campinas","Mogi Mirim","Mogi Guaçu","-22.3675","-46.9428"
"66","31012",1,0,0,0,1,354140,2305,"3101200","02","01","Cnpj",35,"07",19050020,4,4,0,3541406,"SP","Presidente Prudente","Presidente Prudente","Presidente Prudente","-22.1207","-51.3925"
"67","33295",1,0,0,0,0,351907,2135,"3329501","02","01","Cnpj",35,"07",13183720,1,1,0,3519071,"SP","Campinas","Campinas","Hortolândia","-22.8529","-47.2143"
"68","31012",1,0,0,0,0,351380,2305,"3101200","07","01","Cnpj",35,"07",9931610,161,161,0,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205"
"69","31012",1,0,0,0,1,351540,2062,"3101200","02","01","Cnpj",35,"07",18870000,1,1,0,3515400,"SP","Assis","Ourinhos","Fartura","-23.3916","-49.5124"
"70","31012",1,0,0,0,1,354340,2135,"3101200","02","01","Cnpj",35,"07",14075320,1,1,0,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099"
"71","33295",1,0,0,0,1,350630,2135,"3329501","02","01","Cnpj",35,"07",18960000,1,1,0,3506300,"SP","Assis","Ourinhos","Bernardino de Campos","-23.0164","-49.4679"
"72","31012",1,0,0,0,1,354580,2062,"3101200","03","01","Cnpj",35,"07",13453800,5,5,0,3545803,"SP","Campinas","Campinas","Santa Bárbara d'Oeste","-22.7553","-47.4143"
"73","33295",1,0,0,0,1,354340,2062,"3329501","02","01","Cnpj",35,"07",14078050,1,1,0,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099"
"74","31012",1,0,0,0,1,354990,2135,"3101200","02","01","Cnpj",35,"07",12236073,1,1,0,3549904,"SP","Vale do Paraíba Paulista","São José dos Campos","São José dos Campos","-23.1896","-45.8841"
"75","31012",1,0,0,0,1,354910,2135,"3101200","02","01","Cnpj",35,"07",13872011,1,1,0,3549102,"SP","Campinas","São João da Boa Vista","São João da Boa Vista","-21.9707","-46.7944"
"76","31012",1,0,0,0,1,355710,2062,"3101200","03","01","Cnpj",35,"07",15503014,5,5,0,3557105,"SP","São José do Rio Preto","Votuporanga","Votuporanga","-20.4237","-49.9781"
"77","31012",1,0,0,0,1,352390,2062,"3101200","02","01","Cnpj",35,"07",13306141,1,1,0,3523909,"SP","Macro Metropolitana Paulista","Sorocaba","Itu","-23.2544","-47.2927"
"78","31012",1,0,0,0,0,355030,2135,"3101200","02","01","Cnpj",35,"07",4071012,1,1,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"79","31012",1,0,0,0,1,355030,2305,"3101200","04","01","Cnpj",35,"07",4223120,16,16,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
